block,trial,trials_colorind,trials_colorrgb0,trials_colorrgb1,trials_colorrgb2,wm_respdeg,wm_respdeg_in_colorspace,wm_respcolorminusorigcolor,wm_resptexind,wm_resptexrgb0,wm_resptexrgb1,wm_resptexrgb2,wm_rts,time_blockstart,time_encarray_offset,time_encarray_onset,time_iti_offset,time_iti_onset,time_memprobe_offset,time_memprobe_onset
3,17,430,0.184725017221,0.440645728776,-0.941904167281,-169.239530694,259.239530694,-43.104219306,369.0,-0.147694689129,0.477999187239,-0.0564338676883,2.55771617917,380.701129383,445.483332659,446.291771987,449.875552304,450.874983536,447.300236517,449.867271947
3,18,474,0.530901762182,0.346545376391,-1.0,-141.995192297,231.995192297,-101.286057703,330.0,-0.139766326074,0.449518327743,0.319540245599,3.47644699551,380.701129383,450.892376449,451.700794109,456.201439854,457.201210921,452.709257499,456.19305287
3,19,341,-0.168535884224,0.46196150489,0.223260112086,-127.218953777,217.218953777,-22.546671223,309.0,-0.0258396312562,0.415106541901,0.475305697888,1.36658172682,380.701129383,457.218190729,458.026619223,460.418578575,461.418342799,459.035069783,460.41024861
3,20,199,1.0,-0.0246761787097,0.468786302982,-73.6552103308,163.655210331,23.7333353308,233.0,0.728670395113,0.154909781369,0.626482233315,0.829306147993,380.701129383,461.43538875,462.243844328,464.094049512,465.093492433,463.252284055,464.085725535
3,21,409,0.0429436170054,0.464793150178,-0.529461854507,178.479230339,271.520769661,-16.0573553389,386.0,-0.0833946583454,0.477495592553,-0.245424736514,1.23372680554,380.701129383,465.110873372,465.919308423,468.177905096,469.17762285,466.927766966,468.169585395
3,22,218,0.881467392804,0.0788246127756,0.572559633417,-80.5804997418,170.580499742,17.2992497418,243.0,0.622151010882,0.20168048164,0.647463484622,1.21375804022,380.701129383,469.194782269,470.003166573,472.236760808,473.23678333,471.011626256,472.228440822
3,23,305,0.00361192545304,0.406859252708,0.500196907155,-139.345431749,229.345431749,14.8923067492,326.0,-0.12383419111,0.444071765824,0.352223541474,2.46684435802,380.701129383,473.253593505,474.062020574,477.554115974,478.553964302,475.070483678,477.545797414
3,24,430,0.184725017221,0.440645728776,-0.941904167281,-124.629258472,214.629258472,-87.7144915283,305.0,0.00361192545304,0.406859252708,0.500196907155,1.46941194218,380.701129383,478.570963497,479.379388855,481.871355962,482.871128454,480.387833713,481.863123215
3,25,9,0.918933560847,0.172916688009,-1.0,93.5447664556,356.455233544,-9.87289145559,507.0,0.805995650865,0.232688349973,-1.0,1.12807270419,380.701129383,482.888168987,483.696640246,485.846859856,486.846262007,484.705069424,485.838539015
3,26,106,1.0,-0.287630069369,-0.390564445695,3.52919029937,86.4708097006,11.9395597006,123.0,1.0,-0.311441137266,-0.208672863777,2.80043950537,380.701129383,486.86369512,487.672121333,491.497598343,492.497475466,488.680573889,491.489273795
3,27,452,0.351738073422,0.401406211611,-1.0,-64.9981883272,154.998188327,-162.814311673,220.0,0.861731547614,0.0893272636146,0.581247684387,4.71760599455,380.701129383,492.514448431,493.322848701,499.065245021,500.064727285,494.331303538,499.056916482
3,28,200,1.0,-0.0191209939188,0.47515178387,-61.6485250562,151.648525056,11.0235250562,216.0,0.900975005756,0.0682271079607,0.563426584804,2.22981869569,380.701129383,500.082095109,500.890488252,504.140904636,505.140888385,501.898958769,504.132572676
3,29,72,1.0,-0.149607777062,-0.853203742106,72.3953666633,17.6046333367,-33.0203666633,25.0,1.0,0.0970682892709,-1.0,1.3460464743,380.701129383,505.157714811,505.96611451,508.333092806,509.333077982,506.974611826,508.324793633
3,30,152,1.0,-0.259184487343,0.0830625546756,6.65020031666,83.3497996833,-23.5252003167,119.0,1.0,-0.309446327048,-0.250710895617,5.46569370665,380.701129383,509.349930636,510.158351718,516.650845113,517.650329943,511.166817388,516.642523416
3,31,83,1.0,-0.203097876184,-0.665876706514,-0.251295667209,90.2512956672,31.8919206672,128.0,1.0,-0.310663006781,-0.156689791083,3.19583883788,380.701129383,517.667668688,518.476098607,522.693297483,523.692589873,519.484559146,522.685016841
3,32,188,1.0,-0.0857393506835,0.392804289229,-55.6196552762,145.619655276,13.4321552762,207.0,0.985653507947,0.0195431921708,0.51699622314,1.47328184824,380.701129383,523.710114216,524.518552403,527.018890243,528.018743418,525.527005814,527.010528918
3,33,277,0.258470646878,0.33263615818,0.624824240443,-51.0090059575,141.009005957,-53.7566190425,201.0,1.0,-0.0135712615467,0.48142235136,3.58765250538,380.701129383,528.035714673,528.84410924,533.453021429,534.452961274,529.852568639,533.44470458
3,34,509,0.822386376617,0.224555004187,-1.0,-84.4006606635,174.400660663,176.510035663,248.0,0.568115903494,0.223728204869,0.653295769881,1.7133551985,380.701129383,534.469849281,535.278268367,538.011937297,539.011115362,536.286735462,538.003614175
3,35,198,1.0,-0.0302354974571,0.462326941081,-84.0059070509,174.005907051,34.7871570509,247.0,0.578947625354,0.219392674348,0.6523805853,2.81826833216,380.701129383,539.028764863,539.83723156,543.679354529,544.679346832,540.845684116,543.671122923
3,36,112,1.0,-0.300501516081,-0.325324861792,-21.0923395058,111.092339506,32.3423395058,158.0,1.0,-0.235949227405,0.139764106,2.38274872303,380.701129383,544.696176108,545.504588922,548.913384677,549.913489593,546.513055447,548.905083793
3,37,373,-0.135407706169,0.478559568072,-0.0996974893599,-146.670732362,236.670732362,-25.5948926382,337.0,-0.160643365934,0.457858386897,0.259303564052,1.20464548469,380.701129383,549.93018687,550.738602534,552.963878779,553.963617915,551.747089587,552.955569627
3,38,297,0.0686262056446,0.388646276542,0.544904663634,-110.1817907,200.1817907,-8.64633430002,285.0,0.178734351563,0.356878681702,0.598527012995,2.18606143584,380.701129383,553.980718034,554.789153085,557.997863768,558.997858352,555.797590531,557.989540361
3,39,503,0.773020196022,0.248538461814,-1.0,-144.49162951,234.49162951,-119.18024549,333.0,-0.149813480994,0.453275949072,0.294183738108,1.42395122815,380.701129383,559.014682496,559.823116122,562.273476741,563.272996353,560.831572669,562.265104012
3,40,78,1.0,-0.179467652321,-0.739907630878,-142.382576353,232.382576353,177.538826353,330.0,-0.139766326074,0.449518327743,0.319540245599,0.908319929149,380.701129383,563.290238449,564.098668654,566.032246468,567.032136135,565.107143163,566.02392363
4,1,185,1.0,-0.102214474652,0.370299946716,-130.518894252,220.518894252,90.4407692519,314.0,-0.0594438881467,0.42463230952,0.441925406839,5.20430479338,568.849285176,569.866083092,570.674530973,576.900308703,577.899486198,571.682984099,576.891986151
4,2,445,0.296953900578,0.415520102116,-1.0,142.275004958,307.724995042,-5.16562995789,438.0,0.243622561222,0.428096439079,-1.0,3.17709542019,568.849285176,577.917145107,578.725569895,582.926098294,583.925727667,579.734056092,582.917761487
4,3,30,1.0,0.071945658744,-1.0,-128.659808254,218.659808254,-162.433941746,311.0,-0.0397249783266,0.419020224334,0.462250212202,2.10330347624,568.849285176,583.942905617,584.751343805,587.876752277,588.876917919,585.759802348,587.868412049
4,4,389,-0.0691208065164,0.476626077068,-0.280234315682,-29.4354163614,119.435416361,-154.080208639,170.0,1.0,-0.180990482069,0.247815061387,6.16846239753,568.849285176,588.893551334,589.701980968,596.894579394,597.89424583,590.710443218,596.88625114
4,5,269,0.34171296506,0.305888347675,0.643262349404,-95.9683321975,185.968332198,-3.17229280248,264.0,0.394966959701,0.287889713878,0.650717615019,0.63844652893,568.849285176,597.911385862,598.719813216,600.378355663,601.378365071,599.728347025,600.370026839
4,6,340,-0.166837174664,0.460980112934,0.232376404312,-139.398705355,229.398705355,-9.663794645,326.0,-0.12383419111,0.444071765824,0.352223541474,1.68266393524,568.849285176,601.39514189,602.203602885,604.912274225,605.911544376,603.212059718,604.903991301
4,7,84,1.0,-0.20765784414,-0.652191087791,29.5536836323,60.4463163677,1.38381636769,86.0,1.0,-0.21659106269,-0.625617802914,1.15661462117,568.849285176,605.929081834,606.737521446,608.921138746,609.920684586,607.745991393,608.912800799
4,8,21,1.0,0.116713997928,-1.0,81.582342823,8.41765717701,-6.34796782299,12.0,0.942476689623,0.159273951266,-1.0,0.811671757605,568.849285176,609.937928964,610.746373138,612.579920105,613.579809487,611.754832822,612.571596697
4,9,288,0.150005133015,0.365331945294,0.586687239957,-99.2461127456,189.246112746,-13.2538872544,269.0,0.34171296506,0.305888347675,0.643262349404,0.960780059453,568.849285176,613.596753942,614.40519327,616.3887503,617.387938914,615.41364098,616.380424327
4,10,116,1.0,-0.306446923025,-0.282515442494,-41.8004602904,131.80046029,50.2379602904,187.0,1.0,-0.0912463489427,0.385383214542,1.12785004359,568.849285176,617.405585564,618.214011207,620.364275292,621.364081426,619.222492272,620.355956446
4,11,362,-0.164239727892,0.476000155386,0.0174578511848,-147.171458209,237.171458209,-17.3597917914,337.0,-0.160643365934,0.457858386897,0.259303564052,1.08828798681,568.849285176,621.381131653,622.189574116,624.298138773,625.298236561,623.197982198,624.28978429
4,12,192,1.0,-0.0635997558896,0.421658406928,-44.2793363775,134.279336377,-0.720663622518,191.0,1.0,-0.0691479807067,0.414571651978,0.802350225858,568.849285176,625.31500055,626.123376586,627.948591592,628.948353251,627.131825436,627.940259062
4,13,295,0.0860222946478,0.38372732295,0.554986075565,-131.042446886,221.042446886,13.6205718859,314.0,-0.0594438881467,0.42463230952,0.441925406839,0.799796326552,568.849285176,628.96540861,629.773902676,631.599058667,632.598485052,630.782323016,631.590732694
4,14,5,0.88714030954,0.190659852496,-1.0,70.7465957154,19.2534042846,15.7377792846,27.0,1.0,0.0870912575778,-1.0,1.7492052922,568.849285176,632.615889654,633.424315297,636.199652581,637.199654291,634.432766142,636.191326893
4,15,373,-0.135407706169,0.478559568072,-0.0996974893599,176.523687251,273.476312749,11.2106877492,389.0,-0.0691208065164,0.476626077068,-0.280234315682,1.70057886094,568.849285176,637.216473305,638.024908355,640.750331711,641.749801715,639.033365473,640.741912226
4,16,81,1.0,-0.193804253699,-0.694219169772,63.0904893687,26.9095106313,-30.0436143687,38.0,1.0,0.0306259494545,-1.0,1.02992264181,568.849285176,641.76706776,642.575503096,644.625745172,645.624965432,643.583955083,644.617429748
4,17,443,0.281558783006,0.419268214519,-1.0,168.381475647,281.618524353,-29.8658506472,401.0,-0.00506340639596,0.470796889516,-0.425203102762,0.914282162674,568.849285176,645.642568747,646.450997526,648.393021339,649.393043291,647.459493987,648.384567357
4,18,87,1.0,-0.220959007447,-0.612675615602,58.7114935394,31.2885064606,-29.8833685394,44.0,1.0,-0.00106984144607,-1.0,0.971045547631,568.849285176,649.409714624,650.218147679,652.210106803,653.210192902,651.22663017,652.201728657
4,19,411,0.0555201669072,0.463022710015,-0.557054760163,140.710593137,309.289406863,20.3050318625,440.0,0.258699398066,0.424657399123,-1.0,1.25782634038,568.849285176,653.226898447,654.035302137,656.31892434,657.318347019,655.04377237,656.310595802
4,20,509,0.822386376617,0.224555004187,-1.0,93.6084688526,356.391531147,-1.49909385257,507.0,0.805995650865,0.232688349973,-1.0,0.708886587992,568.849285176,657.335741928,658.144171847,659.877721607,660.877471292,659.152631531,659.869397915
4,21,382,-0.1011887567,0.478291136399,-0.199732273247,-172.092837297,262.092837297,-6.50091270296,373.0,-0.135407706169,0.478559568072,-0.0996974893599,0.966005317867,568.849285176,660.894546892,661.702985365,663.694879202,664.694607219,662.711452461,663.686561781
4,22,259,0.44882283482,0.268906983076,0.655011783756,-99.7908965531,189.790896553,7.68152155308,270.0,0.331159066004,0.309369715406,0.641393874915,1.02076275973,568.849285176,664.711711899,665.520140393,667.562042526,668.561773395,666.528601503,667.553719404
4,23,64,1.0,-0.108036866323,-1.0,56.3814627484,33.6185372516,-11.3814627484,48.0,1.0,-0.0224273256894,-1.0,0.633531456813,568.849285176,668.578877505,669.387314836,671.045826208,672.045879521,670.395785069,671.037503086
4,24,133,1.0,-0.306259573676,-0.105336427414,-14.0362434679,104.036243468,10.5206184679,148.0,1.0,-0.272695592461,0.0444264621409,0.749673706479,568.849285176,672.062651779,672.871079417,674.646296105,675.646022697,673.879542807,674.637965571
4,25,41,1.0,0.0148395037771,-1.0,69.0893696456,20.9106303544,-7.91749464556,30.0,1.0,0.071945658744,-1.0,1.16501757037,568.849285176,675.663131939,676.47155245,678.663483464,679.66316558,677.480056894,678.655152359
4,26,179,1.0,-0.13461441766,0.323204131591,-19.241878278,109.241878278,-16.617496722,155.0,1.0,-0.2479831371,0.111611878621,1.58778336504,568.849285176,679.680340109,680.488746936,683.097388283,684.097298193,681.497204624,683.089057749
4,27,130,1.0,-0.309333154106,-0.136071487739,-5.63426665577,95.6342666558,4.22801665577,136.0,1.0,-0.301914900238,-0.074841205769,0.90587807307,568.849285176,684.114218985,684.922632369,686.847900175,687.847442309,685.931109444,686.839547403
4,28,51,1.0,-0.0385160204876,-1.0,59.1210004764,30.8789995236,-4.98037547639,44.0,1.0,-0.00106984144607,-1.0,0.98731033178,568.849285176,687.864707214,688.673118887,690.681714562,691.681599668,689.681589405,690.673375475
4,29,199,1.0,-0.0246761787097,0.468786302982,-36.8698976458,126.869897646,-13.0519773542,180.0,1.0,-0.129278616986,0.331238955499,1.04941957071,568.849285176,691.698500504,692.506949525,694.582247351,695.581753278,693.515429165,694.573909119
4,30,371,-0.14179360683,0.478331938097,-0.0779732583494,-151.431592275,241.431592275,-19.4277827252,343.0,-0.171388175652,0.463836419185,0.204822810802,0.916841764003,568.849285176,695.599043842,696.407461217,698.349360157,699.348882334,697.415927743,698.341035895
4,31,0,0.846831709088,0.212097570855,-1.0,95.9683321975,354.031667802,-5.96833219752,504.0,0.78128615449,0.244628286196,-1.0,0.845580910798,568.849285176,699.366187152,700.174612795,702.041506134,703.041004363,701.183075045,702.033171607
4,32,122,1.0,-0.311159539646,-0.219144224573,-6.86369191463,96.8636919146,11.0824419146,138.0,1.0,-0.29832987918,-0.0546508148191,1.44130992936,568.849285176,703.058327142,703.866760483,706.333737126,707.333167217,704.87526122,706.325408587
4,33,489,0.656284860842,0.299572439858,-1.0,101.953678188,348.046321812,4.2181968118,495.0,0.706485112283,0.278551693791,-1.0,1.04509322392,568.849285176,707.350560701,708.158982352,710.225898611,711.225287649,709.167441465,710.217568932
4,34,51,1.0,-0.0385160204876,-1.0,33.690067526,56.309932474,20.450557474,80.0,1.0,-0.189075709245,-0.708965549488,0.680836177897,568.849285176,711.242738722,712.05115068,713.751347226,714.751417075,713.059612074,713.743043776
4,35,480,0.580928072941,0.32870764083,-1.0,107.233115758,342.766884242,5.26688424153,487.0,0.639529740128,0.306295026098,-1.0,1.51524727326,568.849285176,714.76818306,715.576619537,718.118587242,719.118583535,716.58508093,718.110259843
4,36,382,-0.1011887567,0.478291136399,-0.199732273247,174.313965703,275.686034297,7.09228429652,392.0,-0.0541067903503,0.475522277549,-0.315549842675,1.00392977707,568.849285176,719.135425641,719.943833323,721.969108313,722.968709463,720.952311253,721.960765235
4,37,132,1.0,-0.307426825298,-0.115555361894,-8.70737027152,98.7073702715,5.89487027152,140.0,1.0,-0.294209249228,-0.0345777392028,1.24936665688,568.849285176,722.985913927,723.794337289,726.069610997,727.068870314,724.802811513,726.061328643
4,38,74,1.0,-0.159715158178,-0.810443278181,47.5050928672,42.4949071328,-9.53634286724,60.0,1.0,-0.0867837676833,-1.0,1.16480859416,568.849285176,727.086433716,727.894867341,730.086800065,731.086008066,728.903335863,730.078486637
4,39,144,1.0,-0.284423189345,0.00519445478499,-15.1379495831,105.137949583,3.88794958313,150.0,1.0,-0.266152531622,0.0638227105866,1.73147938587,568.849285176,731.103621929,731.91205413,734.67073177,735.670177541,732.920561709,734.662481348
4,40,364,-0.160194321586,0.476704516321,-0.00341124574885,-159.235931599,249.235931599,-6.70156840127,354.0,-0.174470673547,0.472100788149,0.0988677247603,1.05146172084,568.849285176,735.687552779,736.495984694,738.571232058,739.571342961,737.504443237,738.562909791
